"","block","concentration","area"
"715","18165",5800.67551129295,1026.089456
"716","18167",1625.645120792,1620.274387
"717","18169",1799.42746235866,1661.82677
"718","18171",4111.26714650463,1446.408301
"719","18173",3421.07556594408,1543.70819
"720","18175",1721.10501968991,2039.303183
"721","18177",22048.9886570304,1596.154686
"722","18179",1159.39980749233,1461.575469
"723","18181",367.649161386351,2008.035041
"724","18183",829.947868428097,1333.934692
"725","19001",123.300396720718,2251.18572
"726","19003",126.212676741948,1679.70796
"727","19005",26.8571824315312,2600.53841
"728","19007",897.056318075874,2037.894582
"729","19009",27.8992727108358,1750.366361
"730","19011",1009.63845670929,2836.274958
"731","19013",1266.09518329843,2260.685321
"732","19015",101.838491107533,2264.476661
"733","19017",431.325246565419,1734.577126
"734","19019",368.895344409419,2262.404991
"735","19021",97.7472938348084,2290.476635
"736","19023",582.577381716691,2296.505602
"737","19025",41.9419272153244,2258.456386
"738","19027",57.3893540840321,2251.150828
"739","19029",19.8386549934518,1928.526761
"740","19031",613.21788423845,2297.084654
"741","19033",762.06358018545,2270.309627
"742","19035",324.493262326287,2278.011367
"743","19037",553.545444384544,1996.100174
"744","19039",0.588767832073772,976.800245999999
"745","19041",151.57773575104,2260.336955
"746","19043",88.1270620808192,3129.079888
"747","19045",7353.78278447417,2803.45554
"748","19047",76.3617742249209,2822.651217
"749","19049",80.3734626882493,2335.7642
"750","19051",167.249931797238,1992.939087
"751","19053",1.19148721771371,405.280117
"752","19055",700.160046771178,2285.420499
"753","19057",8149.06148159327,1696.46327
"754","19059",339.895201195034,1594.653293
"755","19061",630.464983623417,2434.188324
"756","19063",2054.32945444621,1588.981723
"757","19065",218.583802026463,2886.945776
"758","19067",534.098181884412,1979.236736
"759","19069",976.691989902572,2299.541676
"760","19071",92.1227575466283,2039.450089
"761","19073",242.860332736338,2254.903617
"762","19075",316.301503388784,1981.251134
"763","19077",326.306753170766,2341.186236
"764","19079",262.652172851526,2279.749143
"765","19081",1231.92711995282,2262.099697
"766","19083",520.390939026752,2250.070188
"767","19085",167.722651945884,2769.763945
"768","19087",755.425135458064,1723.344924
"769","19089",103.654285487058,1869.582356
"770","19091",233.514179295515,1719.821843
"771","19093",186.348559100208,1705.539516
"772","19095",477.663374672079,2319.160558
"773","19097",1399.50499055546,2564.356455
"774","19099",3415.41791284491,2893.381069
"775","19101",224.569397756286,1724.590471
"776","19103",1167.66328063135,2459.912395
"777","19105",561.030354710355,2277.756003
"778","19107",47.9086184717366,2289.280617
"779","19109",221.18414449685,3846.19022
"780","19111",3737.43193358132,2127.208939
"781","19113",5384.92507213494,2860.016018
"782","19115",730.278865191539,1648.183595
"783","19117",34.3404149460958,1444.4068
"784","19119",51.6938107546681,2320.288946
"785","19121",55.2693059870247,2219.142911
"786","19123",345.694217811491,2263.515149
"787","19125",386.984457541775,2252.111634
"788","19127",1917.30045113349,2262.726154
"789","19129",100.216927898563,1739.466841
"790","19131",232.256885126144,1853.626882
"791","19133",27.9066434680523,2759.071215
"792","19135",237.530999549385,1714.433123
"793","19137",20.3331560345909,1677.813134
"794","19139",1513.70488884636,1772.962402
"795","19141",266.730651018559,2262.76693
"796","19143",78.7313887855093,1576.626976
"797","19145",72.7097760562115,2113.787616
"798","19147",210.481895846777,2247.874666
"799","19149",225.428512807281,3409.631495
"800","19151",62.7985062164768,2284.266972
"801","19153",225.53957988569,2335.116238
"802","19155",122.136689685409,3277.064907
"803","19157",356.927080185127,2313.529515
"804","19159",16.1100551825689,2021.101805
"805","19161",65.8529413152557,2282.948132
"806","19163",2503.43970560099,1848.284584
"807","19165",14.1992199108723,2251.188749
"808","19167",141.217111929684,3035.628993
"809","19169",407.298776622912,2264.504211
"810","19171",314.25076998435,2850.448357
"811","19173",119.608975930088,2110.575365
"812","19175",22.415536392347,1680.856437
"813","19177",1461.81645350311,1936.347183
"814","19179",231.863808785429,1721.214954
"815","19181",31.208403101957,2261.847329
"816","19183",248.977228296387,2253.736619
"817","19185",55.4262290092842,1603.47464
"818","19187",206.712293865089,2836.032782
"819","19189",112.58453601773,1585.807218
"820","19191",155.452639706139,2724.362009
"821","19193",150.797300309628,3465.05834
"822","19195",218.195406309491,1586.688419
"823","19197",3476.14866547122,2298.416856
"824","20001",2137.86194106304,1994.796954
"825","20003",296.143413521694,2304.316324
"826","20005",347.851079386555,1712.5255
"827","20007",0.00078840971234069,39.335386
"828","20009",263.114285029271,3555.298542
"829","20011",49.0387429763455,2522.849866
"830","20013",29.8383018561647,2148.522181
"831","20015",1797.87615094347,5710.248306
"832","20017",10.1966520511219,2609.645835
"833","20019",165.700550086104,1965.157726
"834","20021",276.957538842137,2333.095815
"835","20023",9.0718627408949,56.770737
"836","20025",0.00354382540549141,895.708551
"837","20027",492.211870135218,2588.013775
"838","20029",216.132200158005,2834.306994
"839","20031",69.1274804300787,2582.072334
"840","20035",4436.8083724602,4470.313466
"841","20037",70.3402464215544,2348.833385
"842","20039",2.58324741755793,1659.137108
"843","20041",5117.55206769913,3363.114408
"844","20043",270.544180260559,1572.212708
"845","20045",216.724816524576,1873.651225
"846","20047",0.321796374483472,1005.178467
"847","20049",14.009211233338,2238.786728
"848","20051",6.1328663229752,3554.278328
"849","20053",9857.72708526264,2855.214445
"850","20055",39.1141780085595,4873.831987
"851","20057",0.0314688826087079,4338.674712
"852","20059",97.3490434094529,2278.274854
"853","20061",238.869945869798,1596.727964
"854","20063",28.8709968509683,3368.906893
"855","20065",4.20542036828789,678.245815
"856","20067",1.22679840955279,2270.407775
"857","20069",3.87081248717426,3281.015238
"858","20073",12.5401181804919,4178.183114
"859","20075",0.650632681760382,319.898952
"860","20077",31.6583230761454,135.434221
"861","20079",3759.78012825277,2134.528859
"862","20081",3.67147817812798,2281.188699
"863","20083",0.00706464938134652,2953.292911
"864","20085",11.0242700225628,2594.365862
"865","20087",70.0536577857794,2197.519743
"866","20089",36.2006076496403,3609.48815
"867","20091",27484.7699803824,1894.411834
"868","20093",7.54407037860098,3386.05420800001
"869","20095",496.585296699082,1618.715148
"870","20097",0.00277846959487461,496.801425
"871","20099",541.858269706829,2578.219407
"872","20101",3.81927134031442,253.745063
"873","20103",6571.50265624395,1851.29209
"874","20105",2173.77005146575,2844.045437
"875","20107",25.3805731404426,2355.940177
"876","20109",8.95004642379587,2408.821069
"877","20111",0.0123728234642746,3376.813485
"878","20113",1277.16846203832,3555.179386
"879","20115",317.321214355418,3201.358299
"880","20117",1399.94475255484,3572.963182
"881","20119",3.46542920506571,2881.374523
"882","20121",1295.99042695114,2330.064982
"883","20123",733.781961954166,2838.908745
"884","20125",4918.64085128284,2571.745271
"885","20127",150.591849685614,2235.685429
"886","20129",0.00208231098740795,239.427596
"887","20131",84.7629856385178,1404.105721
"888","20133",417.615739671727,2280.873687
"889","20135",0.0067823730317112,1633.126036
"890","20137",15.8766136219827,1434.960248
"891","20139",4.28442961676699,2841.624591
"892","20141",398.504280159419,3530.525057
"893","20143",2235.53163657683,2847.499722
"894","20145",6.8935539518637,2916.937263
"895","20147",112.293149722332,3531.327849
"896","20149",56.3530867156728,3402.437044
"897","20151",0.00219327406608563,0.838155
"898","20153",10.052005557471,2022.08567
"899","20155",385.493900249877,4917.323555
"900","20157",44.2346769997897,2843.996477
"901","20159",693.897209031697,2873.66512
"902","20161",97.8907880171986,2455.202761
"903","20163",7.91171483533935,3446.233785
"904","20165",3.47998680080864,2834.235335
"905","20167",1885.88283792752,3550.569635
"906","20169",10644.7215188594,2847.40415
"907","20171",8.19776505479442,1024.719597
"908","20173",20486.0203383762,3983.546481
"909","20175",18.6340199124181,2528.357931
"910","20177",31.7124030377953,2193.75567
"911","20179",16.9959073296093,2634.457258
"912","20183",36.235101045066,3540.815804
"913","20185",19.0520473885906,2502.541003
"914","20187",0.00199893871280388,1077.369755
"915","20189",0.679735033462274,2334.868263
"916","20191",2339.56427807871,4390.170692
"917","20193",12.018309504406,2860.561723
"918","20195",0.00540765696473228,1933.297791
"919","20197",12.4546131902573,3156.539074
"920","20201",175.159595865969,3547.543014
"921","20203",5.7526351967829,513.074243
"922","20205",289.101948540398,2270.137503
"923","20207",329.520371612654,1991.368905
"924","20209",50765.9531342526,616.579739
"925","21001",18.827601669564,1627.96945
"926","21003",184.260268381058,1388.997099
"927","21005",3095.93103409822,806.366596
"928","21007",1493.14919903552,1080.406549
"929","21009",515.114586420155,1973.77877
"930","21011",820.400966644633,1121.115688
"931","21013",10.2350335055891,1394.766489
"932","21015",12386.9302277146,1012.402982
"933","21017",20325.6411475083,1151.075594
"934","21019",4360.19486664456,639.586611
"935","21021",60.3326625616937,721.064977
"936","21023",1326.22592980906,824.832298
"937","21025",0.152513678671941,1671.191607
"938","21027",457.644347974776,2311.767459
"939","21029",3796.65161524959,1185.308145
"940","21031",550.848574618071,1703.2604
"941","21033",2178.99877899424,1374.336119
"942","21035",218.264706932432,1621.246777
"943","21037",2690.87365418806,629.316889
"944","21039",527.653366676988,785.478831
"945","21041",5728.84102816421,542.055871
"946","21043",517.442963945225,1626.872612
"947","21045",28.0589566330074,1759.566066
"948","21047",336.059064357477,2858.193562
"949","21049",1207.0265021634,1007.240505
"950","21051",56.3921995706902,1797.836894
"951","21053",0.0420205558824292,810.891947
"952","21055",2512.30350308898,1465.09969
"953","21057",5.46502571920328,1227.324643
"954","21059",6706.29706246326,1881.30047
"955","21061",363.239173312074,1215.861667
"956","21063",103.860965395814,928.950166
"957","21065",53.6722961845612,1009.035532
"958","21067",1083.25401200315,1127.225381
"959","21069",1220.52956626225,1386.836493
"960","21071",0.102423389317912,1349.005522
"961","21073",2691.52514156262,836.913124
"962","21075",171.593632242524,910.38036
"963","21077",4164.03450703572,413.379177
"964","21079",68.7273685968776,923.511583
"965","21081",1361.57331335527,1029.387736
"966","21083",466.621855452071,2197.944443
"967","21085",1221.3161031469,2017.321794
"968","21087",38.8778603092638,1140.006447
"969","21089",1731.59549034572,1399.207943
"970","21091",2954.44181831029,785.116764
"971","21093",487.987686956407,2487.49018
"972","21095",26.8698082102177,1730.572209
"973","21097",3486.5130565437,1223.193897
"974","21099",120.651368134222,1649.487199
"975","21101",4376.01185821943,1840.660731
"976","21103",5882.78034869926,1149.223591
"977","21105",122.06981339398,998.893181
"978","21107",3863.70182688227,2188.581517
"979","21109",85.2671229973106,1367.879092
"980","21111",19326.7727004477,1569.869917
"981","21113",210.319165195404,688.849376
"982","21115",4.05624197650713,1042.686203
"983","21117",6168.36166232144,648.767784
"984","21119",0.0329020260797566,840.895842
"985","21121",70.2297119773623,1529.622281
"986","21123",46.5466458884259,1040.687039
"987","21125",421.721338312509,1751.506095
"988","21127",520.294324999072,1658.243393
"989","21129",8.15036984548878,833.949418
"990","21131",0.0101649562477511,71.588296
"991","21133",0.00686625514755683,676.850594
"992","21135",121.603070981556,1955.545982
"993","21137",30.8296722968379,1328.649634
"994","21139",10656.3900175854,1351.381088
"995","21141",1176.65653185081,2198.907746
"996","21143",2452.22467462644,1012.662452
"997","21145",1605.97561457176,1058.613864
"998","21147",53.6776263768023,1701.192699
"999","21149",3050.9673007024,1011.494165
"1000","21151",397.113590236657,1749.777992
"1001","21153",2.82450930932706,1220.410927
"1002","21155",500.045214422661,1369.239027
"1003","21157",10302.6438628944,1342.840785
"1004","21159",8.6224733351525,598.466051
"1005","21161",1317.44526480712,972.727436
"1006","21163",895.604313160626,1280.988022
"1007","21165",9.40888088918098,812.937756
"1008","21167",371.192245872918,999.964924
"1009","21169",49.9648473578405,1149.487306
"1010","21171",20.2299857133252,1310.813637
"1011","21173",1152.69824563408,784.997216
"1012","21175",2.55839261219458,1515.02198
"1013","21177",575.124371262097,1892.461751
"1014","21179",1598.12900523918,1674.059006
"1015","21181",11412.8823355101,777.012342
"1016","21183",572.282864318243,2353.631199
"1017","21185",7598.44303157079,775.438506
"1018","21187",2060.5807329734,1398.406397
"1019","21189",4.01284890783218,487.777973
"1020","21191",961.722379336742,1112.880089
"1021","21193",0.0315378108163996,334.008037
"1022","21195",0.0496358809426461,208.056211
"1023","21197",70.3225069846296,711.040713
"1024","21199",59.6946790336693,2673.09591
"1025","21201",4009.61471423566,395.143453
"1026","21203",139.614790324109,1255.698688
"1027","21205",98.4965176360738,1130.05099
"1028","21207",0.820954052094131,1116.666903
"1029","21209",1135.96799018361,1126.764048
"1030","21211",31972.3068240314,1522.451614
"1031","21213",587.576596653077,933.458136
"1032","21215",6948.04219056661,756.583412
"1033","21217",62.3578869338876,1092.753481
"1034","21219",365.761230810053,1488.45116
"1035","21221",292.352457951684,1900.075447
"1036","21223",2907.04200357999,616.674145
"1037","21225",1086.59587868367,1434.450757
"1038","21227",1686.31656842538,2161.53276
"1039","21229",982.861417069426,1189.013673
"1040","21231",3.48957376978048,1911.251107
"1041","21233",2647.62652900297,1325.020136
"1042","21235",121.353060586553,1757.123168
"1043","21237",0.631791859210975,879.32345
"1044","21239",747.670178281027,758.069892
"1045","22001",72.3773531612432,2595.334347
"1046","22003",576.413634993516,2793.134009
"1047","22005",39670.057715248,1195.255353
"1048","22007",6896.27715263348,1439.001451
"1049","22009",9.42308126775477,2660.593167
"1050","22011",2779.7107721541,4602.193892
"1051","22013",243.59019197277,3245.169431
"1052","22015",453.958706896378,3423.389558
"1053","22017",1013.78506227632,3698.156506
"1054","22019",25454.2979867247,4319.704929
"1055","22021",84.5728049226565,1727.320763
"1056","22023",6782.07103362232,5553.328481
"1057","22025",0.156807355676426,2223.113073
"1058","22027",794.162877268762,3029.414377
"1059","22029",0.17438713738534,2813.023498
"1060","22031",191.932147908707,3531.441486
"1061","22033",25144.8277562414,1856.279673
"1062","22035",12.4688864291604,1620.818209
"1063","22037",2878.54674949842,1799.202593
"1064","22039",14.8936187733283,2682.84784
"1065","22041",5.36787336658542,1810.362027
"1066","22043",341.81857756173,2623.757988
"1067","22045",3204.36367369011,4068.050826
"1068","22047",17370.9271931031,2577.20128
"1069","22049",411.187665646987,2290.667627
"1070","22051",9331.32735739024,2626.802214
"1071","22053",1356.43601115357,2553.646069
"1072","22055",1728.43581418192,1062.713052
"1073","22057",5585.05691137025,5819.887417
"1074","22059",11.6520141750976,2246.065554
"1075","22061",553.7796843988,1865.122348
"1076","22063",15005.8921050605,2774.527839
"1077","22065",18.2239626847292,2569.45605
"1078","22067",181.025565111849,3130.43487
"1079","22069",160.417282534474,5127.840106
"1080","22071",4792.96895229716,1382.491492
"1081","22073",2093.56746090911,2493.869047
"1082","22075",296.215559860659,3833.248304
"1083","22077",3173.94883948533,2266.679116
"1084","22079",73.2031651108713,5375.210806
"1085","22081",260.401769929738,1588.276305
"1086","22083",58.4732984813385,2228.451657
"1087","22085",18.7579716379714,3993.22283
"1088","22087",574.312646689451,5540.312155
"1089","22089",69291.9827825439,1620.996105
"1090","22091",298.345858890311,1616.478529
"1091","22093",32949.5235816459,1018.315061
"1092","22095",144382.122518193,1372.293427
"1093","22097",182.312002532084,3706.675444
"1094","22099",1831.79715381869,3223.126632
"1095","22101",1321.71763000015,4418.548436
"1096","22103",2496.92873497009,4437.771748
"1097","22105",2848.01625498731,3249.920116
"1098","22107",1.27843759803215,2479.34544
"1099","22109",500.731018742748,7225.64869
"1100","22111",1097.04954529232,3574.121435
"1101","22113",307.877449171817,5910.159767
"1102","22115",340.439072546351,5295.573699
"1103","22117",217.6548631356,2668.082217
"1104","22119",237.484190317127,2427.108962
"1105","22121",36301.7769484147,804.598061
"1106","22123",3.37429454757967,1101.046371
"1107","22125",2480.52934952762,1656.163737
"1108","22127",182.679784209311,3777.107168
"1109","23001",244.871860661423,1962.404298
"1110","23003",7.94185398431828,12420.805936
"1111","23005",278.45059981727,4805.990502
"1112","23007",132.853025196217,3623.66603
"1113","23009",20.9620119626575,9188.020686
"1114","23011",105.296108656363,3754.810333
"1115","23013",595.274660509702,4508.941688
"1116","23015",109.562462138844,2761.714274
"1117","23017",55.3540295244813,7139.528631
"1118","23019",43.4635322079541,12538.881944
"1119","23021",7.38879929722384,4973.973265
"1120","23023",53.2676752509279,1460.75702
"1121","23025",85.1085375678221,4672.344904
"1122","23027",79.2712332236887,3366.305499
"1123","23029",70.4899941900643,8907.652198
"1124","23031",919.837403659306,5012.264853
"1125","24001",1251.40954446453,1697.182752
"1126","24003",514.249270618204,2320.374115
"1127","24005",1000.8026108007,2691.258303
"1128","24009",0.353717224240372,1284.424347
"1129","24011",226.56599696213,1286.51683
"1130","24013",401.796317846648,1787.007168
"1131","24015",389.804137716103,1649.433843
"1132","24017",2.4304793662127,2538.020553
"1133","24019",120.059845032165,2945.456731
"1134","24021",260.864477234042,2634.512059
"1135","24023",527.075981442998,2588.553591
"1136","24025",713.909039426842,2078.951724
"1137","24027",246.589755629715,1000.288203
"1138","24029",683.374991057778,1632.092267
"1139","24031",45.0353100636803,2001.197218
"1140","24033",49.2432620220388,1969.181631
"1141","24035",237.115359055908,2015.998691
"1142","24037",1.25247747896267,3015.398577
"1143","24039",38.618751639995,2204.338813
"1144","24041",30.3135878521555,1882.224729
"1145","24043",2891.30627272338,1844.860653
"1146","24045",991.985585037016,1579.966425
"1147","24047",66.2324444678453,2716.106059
"1148","24510",2817.58957195362,363.378664
"1149","25001",20.519425008036,2911.152267
"1150","25003",157.872073507477,3736.06779
"1151","25005",690.212394408869,2728.643216
"1152","25007",58.5681363253644,1472.908731
"1153","25009",1196.50574172282,3270.446225
"1154","25011",2953.52099349624,2860.293883
"1155","25013",1245.89668762288,2503.731546
"1156","25015",1980.9157705894,2152.247036
"1157","25017",1344.18851172668,3343.819985
"1158","25021",1063.63958379048,1754.081244
"1159","25023",905.442335667014,4315.679391
"1160","25025",1266.52692991411,474.566206
"1161","25027",2095.57036853589,6233.945868
"1162","26001",104.570171231449,3751.190796
"1163","26003",21.4561608034255,378.399562
"1164","26005",354.556361041764,6014.194096
"1165","26007",253.726334286166,5031.474284
"1166","26009",5.5110169002024,2375.523916
"1167","26011",193.755088298967,2687.051327
"1168","26013",3.57367223534718,4219.027936
"1169","26015",1036.2520148117,2277.893643
"1170","26017",912.408927818243,2489.797544
"1171","26019",19.4071538740578,2076.355824
"1172","26021",1207.02902771911,6168.538707
"1173","26023",6230.59622512299,2051.45285
"1174","26025",12939.4016350794,2835.725712
"1175","26027",764.290574053075,2006.607635
"1176","26029",11.830358590541,4017.011439
"1177","26031",0.27808769307071,1647.717657
"1178","26033",16.7461721209831,2090.390112
"1179","26035",32.983503233508,2271.176296
"1180","26037",688.475804990032,2268.091497
"1181","26039",81.3824024436251,2223.431483
"1182","26041",61.7761035766119,6772.262069
"1183","26043",381.898214357084,3067.442899
"1184","26045",3085.59604791695,2287.332322
"1185","26047",2.87551371090014,2446.257123
"1186","26049",540.387300872844,2564.282758
"1187","26051",153.032838026545,2036.660154
"1188","26053",0.677505199750671,1954.697611
"1189","26055",0.487136220618356,2373.720217
"1190","26057",163.305908719823,2256.464851
"1191","26059",18425.4673888296,2396.188783
"1192","26061",3.0423480287099,5910.950475
"1193","26063",17.7491639992877,8434.892411
"1194","26065",3578.86710346668,2213.447488
"1195","26067",417.800558505006,2289.761274
"1196","26069",426.218298446344,5180.556018
"1197","26071",105.525689396305,4760.308815
"1198","26073",108.403146792144,2280.422597
"1199","26075",5064.96669530248,2856.039783
"1200","26077",969.248112612481,2290.756634
"1201","26079",21.7992112434891,2252.88488
"1202","26081",1132.06536158158,3442.045928
"1203","26083",0.656592295889886,7247.810583
"1204","26085",4.99438323885557,2267.002189
"1205","26087",64.134942654806,2616.607217
"1206","26089",1.47101761955342,4574.997143
"1207","26091",1528.22207765989,3005.693076
"1208","26093",5353.92661041171,2310.911048
"1209","26095",60.4502584849673,4138.74384599999
"1210","26097",16.1456971303235,3388.230413
"1211","26099",3412.20518330486,2253.461299
"1212","26101",47.2984042801765,4791.804321
"1213","26103",39.1081176250589,5055.278867
"1214","26105",17.3023548740414,4843.648417
"1215","26107",9.35629774874054,2254.824403
"1216","26109",3423.66630948003,5282.462823
"1217","26111",3814.27595656023,2084.575428
"1218","26113",11.3030328511208,2265.226315
"1219","26115",958.528647846451,2684.4064
"1220","26117",120.528485525232,2845.501437
"1221","26119",18.7920719893714,1908.005715
"1222","26121",1852.39898061999,4861.385796
"1223","26123",134.590922555402,3401.5577
"1224","26125",3707.98382693939,3581.587997
"1225","26127",230.363107996121,4326.164485
"1226","26129",607.540688888175,2269.650774
"1227","26131",0.268124120348602,2480.67278
"1228","26133",5.60536999113914,2262.32592
"1229","26135",120.398537025468,1756.540306
"1230","26137",12.8500827559552,2077.157675
"1231","26139",795.184353998193,5062.114253
"1232","26141",82.9512528998015,3554.080916
"1233","26143",106.00067379597,2289.699393
"1234","26145",533.569531619859,3221.063968
"1235","26147",124.477751622664,3302.146083
"1236","26149",553.492306482191,2056.802194
"1237","26151",1.70351554460571,5978.876798
"1238","26153",33.6947166025696,1366.472532
"1239","26155",745.848751406302,2135.41566
"1240","26157",168.031137641105,3607.713367
"1241","26159",44.8935612318325,4080.31517
"1242","26161",1040.78949862919,2851.787669
"1243","26163",5091.83387353216,2655.417246
"1244","26165",4.1781621124385,2271.682918
"1245","27001",1.11626890628857,3010.831132
"1246","27003",3339.38484442912,1761.048351
"1247","27005",0.404860895572838,5704.931588
"1248","27007",43.8076453514157,4451.860612
"1249","27009",214.109792906196,1630.564966
"1250","27011",50.1269131928611,2084.775322
"1251","27013",40.8412992882874,3022.218558
"1252","27015",23.2364770747603,2441.415505
"1253","27017",71.9249225860809,3288.170885
"1254","27019",920.230419007745,1484.719616
"1255","27021",4.875010810594,8913.371498
"1256","27023",154.872815475296,2320.276546
"1257","27025",259.974368206187,1746.429835
"1258","27027",22.7919455383799,4134.196078
"1259","27029",26.6110314347542,3490.481027
"1260","27033",32.0281994282028,2560.229464
"1261","27035",57.7310112938818,4525.841492
"1262","27037",4049.86154941376,2316.690226
"1263","27039",130.569670614229,1735.281937
"1264","27041",91.8962672725743,2842.24874
"1265","27043",45.5666084088771,2849.757165
"1266","27045",31.5928445818995,3403.141085
"1267","27047",79.3079140410757,2851.791232
"1268","27049",353.600886278208,3080.665808
"1269","27051",8.76999422815647,1961.43872
"1270","27053",3890.85670334839,2394.372505
"1271","27055",25.5817847379789,2245.512193
"1272","27057",13.1328792561302,3945.809531
"1273","27059",138.10180920489,1782.940688
"1274","27061",3.1370374594952,7562.728389
"1275","27063",133.784206096668,2839.217895
"1276","27065",0.77934274736228,1138.269303
"1277","27067",140.817071499718,3404.176181
"1278","27069",0.00414732097815446,577.485903
"1279","27071",34.7539737663529,4326.429216
"1280","27073",821.203992896268,3071.234099
"1281","27075",31.0402756563502,4364.912841
"1282","27079",158.348240923126,1870.378126
"1283","27081",19.2673094803561,2164.961152
"1284","27083",23.1486379450452,2747.770008
"1285","27085",247.93348479893,1995.600192
"1286","27087",5.37430601192254,1000.001247
"1287","27089",0.211399535681215,4389.092021
"1288","27091",362.230280635538,2880.038132
"1289","27093",97.3143310058089,2545.280199
"1290","27095",5.35784503311465,1933.055792
"1291","27097",279.430343070654,4553.046076
"1292","27099",117.384133059512,2808.948863
"1293","27101",2.31270070717903,2447.392657
"1294","27103",85.0142355561132,1842.488734
"1295","27105",9.07066892082866,2852.331423
"1296","27107",6.62211557273356,936.083851
"1297","27109",16.7969903596769,2584.852693
"1298","27111",13.8213039117864,8781.473834
"1299","27113",0.0679704521750887,914.650966
"1300","27115",12.3556079081794,2223.061576
"1301","27117",15.8216370881742,1776.339449
"1302","27119",3.20542557581142,4332.107535
"1303","27121",24.0174555200085,2830.80203
"1304","27123",29529.0395757437,671.389045
"1305","27125",0.158484566513574,299.173706
"1306","27127",34.5264568021655,3480.759308
"1307","27129",162.295327172533,3896.611935
"1308","27131",272.625668097417,2036.679192
"1309","27133",65.1946232649708,1905.578597
"1310","27135",0.00215745364974267,0.730576
"1311","27137",27.5922382457291,19006.989956
"1312","27139",992.907975413564,1454.208983
"1313","27141",157.92600387379,1780.513001
"1314","27143",268.732175485695,2370.592305
"1315","27145",671.038521007669,5486.894842
"1316","27147",947.486519694706,1706.675939
"1317","27149",7.48605155129606,1945.42153
"1318","27151",88.7291001431803,2969.303418
"1319","27153",81.2757452497261,3638.634924
"1320","27155",36.4062136281423,2010.672732
"1321","27157",122.318431336624,2169.642931
"1322","27159",0.146605393891388,2144.440537
"1323","27161",129.170520548974,1709.18469
"1324","27163",5228.12843829384,1668.802204
"1325","27165",38.0423580602993,1735.853714
"1326","27167",63.2804035682074,2965.283584
"1327","27169",70.0728693066209,2532.677958
"1328","27171",206.238998971807,2819.612648
"1329","27173",150.939241061083,3012.876219
"1330","28001",1.29107490832594,1924.615149
"1331","28003",795.214379912121,1584.390567
"1332","28005",11.3657980529451,2888.018904
"1333","28007",130.018645313001,2908.120317
"1334","28009",13.5947062636616,1613.188399
"1335","28011",38.0128773398563,3575.754095
"1336","28013",0.442083024224901,2321.008449
"1337","28015",1.17379297233716,2384.114174
"1338","28017",304.486651765467,1990.535768
"1339","28019",603.986475059294,1657.397105
"1340","28021",18.4240756270371,1974.630182
"1341","28023",363.985039663368,2737.759905
"1342","28025",1259.61954056952,1642.202704
"1343","28027",91.1231529889911,2302.023736
"1344","28029",195.957256984028,3076.721348
"1345","28031",6000.19993116775,1637.956257
"1346","28033",1444.63336470856,1961.97495
"1347","28035",6526.64577468283,1856.270607
"1348","28037",1.68776791391612,2058.955564
"1349","28039",5815.394526567,1909.24414
"1350","28041",847.797386917429,2837.090679
"1351","28043",8.40269467794544,1774.03992
"1352","28045",1572.67614285126,2181.023647
"1353","28047",708.148405666485,3853.483429
"1354","28049",864.092943258046,3463.158375
"1355","28051",2.84959744147927,2876.251429
"1356","28053",11.1560221935124,1702.311643
"1357","28055",66.1906163386251,1587.337042
"1358","28057",1221.54509460043,2133.448011
"1359","28059",6604.3540356196,4118.86069
"1360","28061",3909.96493453651,2674.341349
"1361","28063",0.0311154390416104,1830.171716
"1362","28065",482.252607413151,1615.094155
"1363","28067",46913.4264050943,2762.12883
"1364","28069",347.738009882181,3027.87197
"1365","28071",1.55328755177851,2681.146846
"1366","28073",1517.66254075786,1975.486265
"1367","28075",903.497155578213,2823.104855
"1368","28077",344.929764898081,1720.230985
"1369","28079",41.7089390491083,2311.205016
"1370","28081",585.986259919741,1788.933282
"1371","28083",0.576267786505243,1884.437129
"1372","28085",24.6725719050012,2226.601739
"1373","28087",4020.5793480777,2038.777191
"1374","28089",104.224007368909,2928.209452
"1375","28091",154.056142892929,2150.712513
"1376","28093",219.326832486081,2801.828953
"1377","28095",4339.1739659089,3047.889783
"1378","28097",19.7243725986176,1610.162457
"1379","28099",486.086988056981,2256.471109
"1380","28101",830.030934398918,2288.00179
"1381","28103",1182.52773049101,2763.2007
"1382","28105",3400.9241104867,1823.506768
"1383","28107",16.1317717094974,2783.540369
"1384","28109",162.751133272792,3232.681407
"1385","28111",3578.48686514584,2566.700771
"1386","28113",5.73819523378139,1621.23475
"1387","28115",90.7967765323021,1977.803868
"1388","28117",396.828725945029,1650.862466
"1389","28119",5.96196511694465,1604.412022
"1390","28121",281.120352349626,3182.075327
"1391","28123",38.3187744535595,2409.541045
"1392","28125",48.6928520154393,1710.33867
"1393","28127",453.414707409488,2330.902167
"1394","28129",5094.00338802278,2515.658942
"1395","28131",269.098965884356,1768.80666
"1396","28133",2.44248928588608,2769.974711
"1397","28135",2.04262424470535,2574.357196
"1398","28137",209.232350710891,1622.334363
"1399","28139",15.5679575309683,1815.694554
"1400","28141",3118.6604816839,1754.761355
"1401","28143",228.465152505828,1897.689616
"1402","28145",30.36947185316,1645.75896
"1403","28147",33.3047121792976,1596.406658
"1404","28149",129.889653998073,2441.775074
"1405","28151",24.1227664063619,3004.976648
"1406","28153",2184.39920222059,3211.401493
"1407","28155",54.5639300389522,1670.730198
